user_id,video_id,watch_time_seconds,likes,comments,save,video_topics
10050,30042,11,0,0,0,programming
10024,30055,35,0,1,1,history
10062,30370,53,1,0,0,personal development
10022,30043,13,0,1,0,math
10082,30046,35,0,0,1,science
10002,30247,28,0,1,0,history
10053,30148,5,1,1,0,math
10078,30050,28,0,0,0,programming
10073,30212,7,0,1,1,programming
10077,30179,22,1,0,0,programming
10095,30496,51,1,1,0,history
10041,30407,49,0,1,0,science
10014,30208,43,1,1,1,literature
10098,30318,16,1,1,1,history
10039,30133,32,0,0,1,history
10059,30291,9,1,1,0,literature
10082,30196,40,0,0,0,history
10056,30377,17,0,1,1,science
10061,30103,3,1,0,1,literature
10031,30347,48,1,1,0,history
10040,30488,27,0,1,1,personal development
10005,30086,44,0,0,0,science
10032,30232,57,0,1,0,math
10052,30005,41,1,0,1,personal development
10090,30300,4,0,0,0,personal development
10089,30028,16,0,0,1,literature
10051,30325,33,0,0,0,math
10083,30033,10,1,1,1,programming
10062,30157,39,1,0,0,personal development
10007,30200,49,0,1,0,science
10085,30274,47,0,1,1,personal development
10050,30327,20,1,1,0,history
10087,30479,50,0,1,0,literature
10062,30322,41,1,0,1,history
10057,30247,6,0,0,1,science
10097,30082,10,0,1,1,personal development
10031,30432,3,0,1,1,history
10077,30091,7,0,1,1,math
10060,30133,56,0,0,1,personal development
10023,30076,9,1,0,1,math
10044,30347,43,0,1,1,science
10090,30332,3,1,0,1,science
10011,30279,3,1,1,0,programming
10018,30480,15,1,1,0,programming
10014,30181,10,0,0,1,literature
10060,30246,44,1,0,0,personal development
10067,30298,11,0,1,0,history
10012,30438,55,1,0,1,literature
10039,30130,55,1,0,0,literature
10053,30286,30,1,1,1,programming
10075,30479,45,0,1,0,science
10015,30148,58,0,1,1,programming
10096,30079,40,0,1,0,programming
10014,30174,55,1,0,1,science
10041,30467,8,1,1,0,math
10018,30168,43,1,1,1,math
10031,30014,48,0,1,1,literature
10002,30272,8,1,0,0,programming
10055,30030,21,0,1,1,literature
10017,30297,34,1,1,1,science
10013,30421,2,0,1,0,history
10018,30004,14,1,0,1,history
10049,30296,54,1,1,1,programming
10065,30298,25,0,0,0,literature
10031,30017,45,0,1,1,science
10076,30307,55,0,0,0,science
10098,30123,25,0,0,1,personal development
10037,30290,20,1,0,0,math
10092,30003,3,0,0,0,science
10031,30392,28,1,0,1,personal development
10027,30475,54,0,1,1,science
10062,30072,19,0,0,0,math
10087,30083,4,0,0,0,math
10002,30258,16,0,1,0,history
10035,30007,33,0,0,0,personal development
10000,30243,28,1,1,1,programming
10001,30243,55,1,0,0,math
10096,30258,32,1,0,0,science
10078,30352,37,0,1,1,programming
10071,30450,5,1,1,0,math
10074,30191,17,1,1,1,math
10064,30107,37,1,0,0,literature
10100,30379,51,0,1,0,programming
10077,30458,43,1,1,1,history
10094,30500,33,1,1,1,literature
10012,30461,28,0,1,1,math
10040,30214,13,1,0,0,science
10052,30225,31,1,0,1,history
10097,30296,1,0,1,1,personal development
10008,30467,31,1,0,0,programming
10046,30300,45,1,1,1,programming
10030,30137,56,1,0,0,literature
10051,30115,54,0,0,0,math
10000,30286,17,1,0,0,personal development
10043,30074,3,1,0,0,science
10026,30126,49,0,0,0,programming
10051,30142,52,0,0,0,math
10005,30470,13,1,1,1,literature
10037,30248,10,0,0,1,science
10065,30089,54,1,0,1,programming
10011,30002,12,0,1,1,math
10020,30115,8,1,0,0,science
10014,30367,46,0,1,0,science
10018,30400,25,1,0,1,science
10050,30427,12,1,1,0,science
10083,30007,52,1,1,1,history
10015,30430,12,1,1,0,personal development
10093,30307,35,0,0,0,history
10041,30372,9,1,1,1,math
10095,30439,15,0,1,0,personal development
10076,30011,35,0,1,1,math
10051,30310,8,0,0,0,math
10084,30170,42,0,1,0,math
10010,30175,28,1,0,0,personal development
10063,30041,17,0,1,1,literature
10020,30117,37,1,0,0,math
10097,30024,37,0,1,0,personal development
10054,30477,46,1,0,0,science
10020,30336,32,0,0,0,personal development
10021,30148,3,1,1,1,programming
10068,30153,50,1,1,1,history
10016,30346,49,1,0,0,personal development
10078,30038,37,1,1,1,math
10088,30326,13,0,0,1,math
10051,30424,4,1,1,0,history
10057,30480,40,0,1,0,math
10076,30100,50,1,0,0,personal development
10100,30076,2,1,1,1,history
10091,30164,42,1,0,1,literature
10078,30358,9,0,1,1,history
10026,30443,24,1,0,0,literature
10039,30474,14,0,1,0,programming
10006,30006,46,1,1,1,math
10005,30122,57,0,0,0,personal development
10058,30224,14,0,1,0,personal development
10063,30267,25,0,1,0,math
10065,30343,28,0,1,1,math
10030,30346,4,1,0,0,personal development
10045,30032,53,1,1,1,science
10008,30364,60,1,0,1,literature
10015,30310,31,1,0,1,science
10048,30146,1,1,0,1,math
10004,30250,19,1,0,0,literature
10006,30323,25,0,0,0,science
10009,30411,18,1,1,1,science
10054,30159,34,0,0,0,science
10068,30455,58,0,0,1,history
10031,30116,52,1,1,0,history
10027,30151,25,1,0,1,programming
10004,30201,18,0,1,1,personal development
10010,30224,54,0,0,1,programming
10081,30171,41,0,1,0,history
10048,30238,59,1,1,0,science
10006,30216,7,1,1,1,literature
10050,30043,12,1,1,0,math
10003,30016,47,1,0,1,literature
10032,30344,38,0,1,0,programming
10022,30491,53,1,0,1,programming
10100,30470,5,1,1,0,history
10078,30007,39,0,0,0,math
10078,30262,36,0,1,1,personal development
10029,30383,20,0,1,1,math
10054,30298,43,1,0,0,history
10023,30100,47,0,1,0,science
10086,30007,15,0,0,0,personal development
10097,30460,24,0,1,1,literature
10074,30340,42,0,1,0,science
10007,30494,45,1,0,1,programming
10067,30440,33,0,0,0,literature
10029,30035,44,1,0,0,literature
10015,30103,4,1,1,1,history
10085,30252,53,1,0,0,personal development
10080,30476,17,1,1,0,science
10031,30306,58,1,0,0,personal development
10058,30106,37,0,0,0,history
10041,30296,51,0,0,0,programming
10082,30052,60,1,0,1,science
10100,30194,23,0,0,1,personal development
10020,30086,46,1,1,0,programming
10009,30106,6,1,1,0,programming
10076,30023,32,0,0,0,personal development
10088,30150,23,1,0,0,science
10024,30079,56,1,1,0,science
10088,30254,33,1,0,0,math
10082,30314,4,0,0,1,personal development
10019,30101,44,0,0,1,science
10082,30069,20,0,0,1,math
10078,30243,2,0,0,0,history
10030,30492,5,0,1,0,literature
10045,30210,34,0,1,1,personal development
10027,30047,47,0,1,1,math
10047,30495,34,1,1,0,math
10059,30085,28,0,0,1,programming
10057,30186,15,0,0,0,literature
10043,30084,6,0,0,1,math
10015,30056,19,1,1,0,programming
10012,30459,43,1,0,1,math
10098,30287,4,1,0,0,programming
10068,30037,57,0,0,0,science
10027,30417,7,1,0,1,math
10086,30084,25,0,0,0,history
10027,30049,34,0,1,1,personal development
10023,30276,34,0,1,1,math
10015,30093,54,1,0,0,personal development
10012,30363,14,0,0,0,personal development
10012,30129,44,0,0,0,programming
10008,30495,37,0,0,1,personal development
10012,30089,14,0,0,1,personal development
10026,30242,14,0,1,0,math
10060,30491,21,0,0,1,personal development
10031,30184,42,0,1,1,literature
10002,30410,60,0,1,1,personal development
10051,30376,39,1,0,1,science
10052,30475,7,1,1,0,history
10058,30226,23,0,1,1,personal development
10082,30459,47,1,1,0,science
10080,30420,58,1,1,0,literature
10026,30467,30,1,1,0,literature
10042,30492,28,0,0,1,history
10070,30220,50,1,1,0,programming
10023,30476,5,1,1,0,math
10015,30492,15,1,0,1,math
10066,30039,36,0,0,1,math
10020,30128,9,0,0,0,programming
10079,30426,42,0,1,0,programming
10063,30095,34,0,0,1,math
10044,30394,14,1,0,1,personal development
10083,30318,35,1,0,1,history
10095,30028,7,1,1,1,programming
10001,30038,46,0,0,0,programming
10034,30073,17,0,0,1,science
10014,30299,2,0,0,0,literature
10012,30205,8,1,1,1,science
10036,30315,59,1,0,0,personal development
10008,30012,58,1,0,1,literature
10042,30219,54,0,0,0,science
10050,30002,4,0,1,1,personal development
10062,30491,37,1,0,1,literature
10019,30416,28,0,1,1,programming
10030,30173,60,0,1,0,math
10062,30261,46,0,1,0,literature
10046,30395,55,0,1,0,literature
10087,30084,4,0,1,1,personal development
10006,30209,50,0,1,0,personal development
10073,30466,41,1,0,1,programming
10030,30350,6,0,0,0,programming
10060,30084,49,0,0,1,math
10042,30459,28,0,1,1,personal development
10041,30168,18,1,1,1,programming
10003,30018,41,1,1,0,programming
10032,30328,31,0,0,0,programming
10064,30157,25,1,1,1,personal development
10031,30205,31,0,1,1,personal development
10068,30371,18,1,1,1,programming
10049,30402,37,0,0,0,science
10098,30330,48,1,1,0,history
10029,30186,57,1,1,1,history
10092,30465,5,1,0,0,literature
10060,30050,40,0,0,0,programming
10057,30112,21,0,0,1,science
10042,30141,58,0,0,1,math
10017,30424,32,0,1,1,math
10070,30045,21,1,1,0,history
10077,30058,22,1,0,0,science
10069,30067,1,1,0,0,math
10017,30416,42,1,1,1,personal development
10080,30440,41,0,1,0,science
10006,30053,50,0,0,1,programming
10021,30471,21,1,0,1,programming
10025,30172,33,1,1,1,literature
10058,30429,17,0,0,0,history
10056,30121,41,0,1,1,personal development
10010,30191,1,0,1,0,personal development
10094,30332,20,0,0,0,personal development
10058,30034,33,1,1,1,science
10004,30034,32,0,0,1,literature
10006,30423,39,0,1,1,programming
10040,30445,6,0,1,1,literature
10064,30093,7,0,1,1,science
10008,30118,30,0,0,1,math
10100,30377,54,0,1,0,personal development
10053,30439,51,0,1,1,math
10060,30308,17,0,1,0,science
10061,30091,57,0,0,0,history
10073,30060,31,0,0,0,personal development
10020,30379,60,0,1,0,personal development
10092,30047,24,1,1,1,science
10002,30181,25,1,1,0,math
10081,30331,13,0,1,1,personal development
10075,30488,60,1,1,0,science
10088,30067,23,1,1,1,literature
10027,30191,41,1,1,1,personal development
10069,30381,45,0,0,1,science
10086,30310,28,1,1,0,history
10064,30465,53,1,0,1,personal development
10092,30169,60,1,0,0,literature
10019,30118,5,1,0,1,personal development
10056,30242,7,0,1,0,programming
10093,30374,12,0,0,1,literature
10019,30294,16,1,0,1,personal development
10041,30015,58,1,1,1,history
10025,30329,17,1,1,0,literature
10027,30184,29,0,1,0,math
10096,30311,43,0,0,0,math
10065,30189,31,1,0,1,personal development
10013,30204,55,0,0,1,personal development
10063,30305,22,1,1,1,science
10036,30337,10,0,0,1,literature
10044,30194,59,1,1,0,programming
10055,30082,20,1,1,0,personal development
10080,30125,3,1,1,0,history
10005,30008,29,0,0,1,history
10046,30250,42,1,0,0,programming
10094,30469,58,0,0,0,history
10029,30281,17,0,1,0,literature
10003,30155,15,0,1,1,science
10070,30498,26,1,0,0,history
10041,30126,54,1,0,0,math
10017,30377,42,0,1,0,literature
10031,30108,24,0,0,1,literature
10024,30370,47,1,0,0,programming
10035,30041,2,1,0,1,history
10046,30479,14,0,0,0,history
10040,30206,59,0,1,0,science
10026,30286,16,0,1,0,literature
10022,30234,35,0,0,0,history
10041,30366,32,0,1,0,personal development
10075,30086,4,0,1,1,history
10062,30327,29,1,0,1,science
10003,30134,12,1,0,0,history
10032,30301,42,0,0,1,programming
10088,30101,19,1,0,1,personal development
10014,30309,37,0,1,0,science
10013,30162,41,1,1,1,programming
10016,30310,19,0,1,0,literature
10004,30199,17,1,1,0,literature
10060,30295,5,0,0,1,literature
10083,30136,56,0,1,1,history
10064,30366,35,1,1,0,programming
10016,30276,33,1,0,0,math
10000,30113,48,0,0,1,programming
10023,30415,7,0,1,0,math
10070,30454,44,0,1,1,math
10082,30211,54,0,0,1,history
10044,30459,7,0,1,0,programming
10080,30228,30,1,0,1,science
10002,30080,12,0,0,0,personal development
10046,30389,27,0,1,1,science
10066,30281,25,0,0,1,literature
10037,30467,51,1,0,0,math
10093,30110,43,1,1,0,history
10026,30311,45,0,1,0,math
10005,30246,6,1,0,1,literature
10061,30270,12,1,1,1,literature
10062,30481,55,0,0,0,math
10056,30391,41,0,1,1,programming
10088,30075,21,0,0,0,personal development
10029,30444,15,1,0,0,personal development
10039,30064,16,1,1,1,literature
10100,30311,59,1,0,0,history
10057,30140,39,0,0,0,literature
10083,30400,10,0,0,0,history
10000,30094,22,1,0,0,math
10082,30257,59,0,1,1,personal development
10033,30387,52,0,0,1,math
10035,30482,54,1,1,1,history
10030,30449,1,0,1,0,math
10018,30021,20,0,0,1,math
10017,30316,53,0,1,0,literature
10027,30465,19,0,1,0,history
10025,30269,7,0,0,1,literature
10082,30117,44,0,1,0,literature
10025,30049,37,0,1,0,math
10083,30099,30,1,1,1,personal development
10015,30261,11,1,1,0,history
10063,30278,38,1,0,1,literature
10043,30359,19,0,1,1,literature
10038,30299,29,1,0,0,personal development
10017,30072,8,1,0,1,math
10004,30092,52,1,0,1,personal development
10035,30292,33,1,1,0,math
10016,30152,9,1,1,1,history
10046,30156,34,0,0,0,history
10080,30197,15,0,1,0,personal development
10059,30212,34,1,1,0,personal development
10007,30119,39,0,1,1,history
10006,30315,2,1,1,1,programming
10013,30290,36,0,1,1,science
10051,30111,33,1,0,0,literature
10023,30348,53,0,1,1,science
10044,30211,59,0,1,1,science
10043,30462,60,1,1,1,programming
10006,30270,5,1,0,0,personal development
10000,30068,44,0,0,1,history
10094,30461,49,1,0,0,history
10042,30063,42,1,1,0,history
10038,30310,37,0,1,1,literature
10066,30044,14,1,1,0,literature
10023,30330,47,1,0,0,programming
10066,30338,26,1,0,0,history
10032,30239,37,1,1,0,science
10037,30342,42,0,0,1,literature
10061,30068,1,0,0,0,personal development
10043,30396,2,1,1,1,history
10003,30209,55,0,1,0,math
10053,30491,22,1,0,1,programming
10061,30347,22,0,1,1,science
10006,30087,1,0,1,0,history
10071,30248,50,1,0,0,programming
10042,30138,13,1,0,1,programming
10043,30289,41,1,0,0,literature
10089,30059,46,0,0,1,programming
10073,30041,25,0,1,1,history
10005,30068,49,1,0,1,programming
10057,30111,53,1,1,1,history
10076,30387,10,0,0,1,history
10100,30472,55,1,1,1,literature
10085,30390,48,1,0,1,literature
10055,30154,14,1,0,1,literature
10065,30200,37,1,1,1,math
10070,30245,59,1,1,0,literature
10008,30290,17,0,1,0,science
10060,30266,42,1,0,1,history
10035,30414,24,1,1,1,literature
10072,30195,56,0,1,1,math
10055,30191,30,1,1,1,personal development
10025,30269,4,1,1,0,literature
10077,30206,48,1,0,0,personal development
10094,30246,20,0,1,1,math
10014,30187,32,1,0,0,history
10085,30308,31,1,0,1,literature
10080,30494,55,0,1,0,science
10007,30019,22,1,1,0,literature
10072,30445,45,0,0,1,personal development
10070,30474,43,0,1,0,math
10014,30085,29,1,0,0,personal development
10056,30473,16,0,1,1,science
10026,30294,59,1,1,1,history
10022,30359,7,1,0,1,math
10061,30072,16,1,0,1,science
10008,30142,34,1,0,1,literature
10069,30360,32,1,0,0,math
10046,30117,7,1,1,0,personal development
10038,30297,25,1,0,1,programming
10024,30486,13,0,1,0,science
10045,30339,16,0,1,1,history
10057,30302,43,1,0,0,personal development
10017,30127,11,1,1,0,literature
10003,30258,27,1,1,0,history
10093,30063,26,0,1,0,literature
10022,30477,5,1,0,1,history
10025,30175,40,1,0,1,math
10051,30492,13,1,1,0,programming
10058,30098,44,1,0,0,programming
10069,30201,59,1,0,1,math
10005,30367,38,0,0,1,history
10100,30118,52,1,1,0,personal development
10015,30019,31,0,0,1,math
10076,30352,37,0,0,1,history
10093,30022,6,0,1,0,literature
10057,30461,41,0,0,1,math
10046,30408,52,1,0,0,literature
10027,30486,26,1,1,0,science
10052,30397,45,0,1,1,personal development
10003,30215,28,1,1,0,science
10047,30137,41,1,1,0,personal development
10021,30463,10,0,1,0,personal development
10034,30332,41,1,0,0,programming
10006,30458,12,0,1,1,science
10054,30442,32,1,1,0,science
10085,30201,21,1,1,1,literature
10015,30323,24,1,0,0,personal development
10030,30322,57,0,0,1,history
10041,30352,23,0,1,1,math
10056,30025,43,1,0,1,literature
10026,30331,16,1,0,0,math
10040,30279,23,1,0,1,personal development
10038,30469,15,1,1,0,programming
10027,30336,17,0,1,1,personal development
10064,30306,5,0,0,0,science
10090,30334,30,1,0,1,literature
10099,30206,59,1,0,1,personal development
10090,30021,40,0,1,0,history
10027,30046,57,1,1,0,science
10083,30234,5,0,1,0,programming
10099,30453,41,0,0,1,literature
10059,30164,22,0,0,1,history
10090,30137,48,1,0,0,literature
10035,30312,55,0,1,0,personal development
10071,30110,43,1,0,1,science
10057,30295,7,1,0,0,history
10030,30151,28,1,1,1,personal development
10081,30347,16,0,0,0,literature
10088,30444,6,0,0,0,science
10042,30345,26,1,0,0,math
10000,30301,39,1,0,0,programming
10087,30227,59,1,1,1,math
10092,30474,39,0,0,0,programming
10089,30201,3,1,0,1,personal development
10003,30187,27,1,0,0,history
10047,30053,27,0,0,1,literature
10002,30391,39,1,1,0,science
10059,30364,3,0,0,1,history
10019,30315,51,0,1,1,programming
10098,30101,5,0,1,0,literature
10098,30421,34,1,0,1,personal development
10049,30470,59,1,0,1,history
10010,30082,10,1,0,1,history
10030,30414,36,1,0,0,math
10078,30339,27,1,0,1,history
10003,30367,4,1,1,1,math
10039,30173,22,0,0,0,literature
10090,30401,52,0,1,1,science
10093,30172,41,1,0,0,history
10092,30028,37,0,0,1,programming
10005,30113,60,0,1,0,programming
10023,30313,41,0,1,0,math
10099,30053,29,1,0,0,programming
10022,30060,39,0,0,0,literature
10078,30105,17,0,0,0,math
10076,30228,17,0,1,1,literature
10081,30119,36,0,0,1,history
10015,30249,31,0,1,1,science
10095,30011,44,0,1,1,history
10063,30349,44,0,1,1,history
10075,30014,43,0,1,1,programming
10064,30240,17,1,1,0,literature
10059,30012,19,1,1,1,literature
10066,30239,30,0,0,1,math
10076,30188,12,0,0,1,history
10057,30328,18,1,1,1,programming
10089,30194,15,1,1,0,math
10028,30275,18,1,1,1,math
10011,30500,12,0,1,0,literature
10033,30036,59,1,0,0,history
10026,30244,14,0,0,0,programming
10090,30278,14,1,0,1,programming
10053,30329,43,1,1,1,history
10034,30281,20,1,1,1,personal development
10022,30086,36,0,1,0,programming
10065,30495,10,1,1,0,history
10043,30350,19,0,1,0,history
10087,30097,9,0,0,0,history
10021,30195,9,1,1,0,history
10056,30092,13,0,0,1,history
10090,30188,27,1,0,1,science
10055,30487,1,0,1,1,math
10083,30165,16,0,0,1,math
10017,30422,24,1,0,1,math
10002,30100,13,0,0,1,personal development
10009,30218,44,1,0,0,science
10016,30107,16,0,0,1,history
10006,30189,31,1,0,0,literature
10099,30275,11,1,0,0,history
10015,30280,48,1,1,1,history
10012,30305,12,0,0,0,history
10019,30324,60,1,0,0,history
10038,30215,31,1,0,1,literature
10069,30305,31,1,0,0,science
10015,30432,20,1,0,0,personal development
10031,30321,7,0,0,1,science
10079,30351,33,1,0,1,science
10011,30073,15,0,0,0,programming
10064,30108,23,0,1,0,science
10092,30173,2,0,0,1,history
10012,30343,47,1,0,1,science
10047,30039,36,0,1,0,personal development
10057,30247,57,1,1,0,personal development
10074,30459,6,1,1,0,programming
10026,30256,44,1,1,1,science
10098,30270,22,1,0,1,programming
10069,30070,34,0,0,1,literature
10073,30070,46,0,0,1,history
10067,30354,46,1,1,1,science
10005,30012,30,1,1,1,personal development
10094,30136,58,1,0,1,science
10051,30188,1,0,1,1,history
10004,30251,8,1,1,1,programming
10042,30426,15,1,0,1,programming
10057,30499,21,1,1,0,math
10081,30200,53,0,1,0,literature
10040,30074,12,0,0,0,personal development
10038,30463,39,1,1,1,programming
10000,30349,55,1,0,0,math
10050,30382,10,1,0,1,science
10080,30212,27,0,1,1,literature
10047,30031,31,1,1,0,history
10052,30031,46,0,0,0,personal development
10031,30439,19,0,1,0,history
10002,30267,51,1,1,0,literature
10032,30347,30,0,0,0,science
10047,30270,15,0,1,0,literature
10044,30366,1,1,0,0,math
10098,30056,56,1,1,0,math
10049,30342,1,1,1,0,literature
10038,30053,39,0,1,0,science
10055,30103,6,0,0,1,history
10013,30334,58,1,1,1,literature
10070,30125,29,1,0,1,literature
10084,30008,54,1,0,1,personal development
10062,30062,54,0,1,1,math
10084,30286,53,1,1,0,programming
10091,30384,4,0,0,0,literature
10046,30256,48,0,0,0,history
10069,30107,25,0,1,0,programming
10039,30041,33,0,0,1,history
10099,30331,36,1,0,0,math
10042,30102,53,1,0,0,literature
10036,30398,12,1,1,1,personal development
10082,30248,14,1,0,1,programming
10071,30095,2,1,0,1,programming
10073,30408,3,0,1,0,science
10033,30362,5,0,0,0,programming
10037,30402,20,0,1,0,literature
10030,30421,11,1,1,0,history
10088,30141,26,0,1,1,personal development
10035,30493,20,1,1,1,science
10054,30305,57,0,0,0,programming
10089,30260,43,1,0,0,science
10095,30074,48,0,0,1,math
10088,30261,14,0,1,1,personal development
10096,30269,49,0,1,1,science
10059,30451,12,1,1,0,programming
10083,30478,20,0,0,0,math
10068,30390,56,1,1,0,programming
10028,30018,12,1,0,1,science
10059,30278,1,0,0,0,history
10036,30497,27,0,0,0,personal development
10049,30449,56,0,1,1,literature
10100,30274,35,0,0,1,programming
10085,30007,49,0,1,0,math
10058,30147,32,1,0,0,science
10035,30310,13,0,1,0,literature
10070,30082,18,0,1,0,programming
10056,30001,39,1,0,1,personal development
10080,30138,45,1,1,0,history
10034,30140,43,0,1,0,history
10049,30416,45,0,0,1,history
10084,30053,14,0,0,1,history
10041,30116,34,1,1,1,science
10072,30280,42,0,0,1,math
10070,30291,18,1,1,1,math
10051,30303,43,0,0,1,personal development
10090,30281,45,1,1,1,personal development
10080,30236,47,1,0,1,math
10003,30211,25,0,0,1,history
10024,30000,40,1,0,1,math
10076,30449,40,1,0,0,literature
10067,30405,39,0,1,0,science
10005,30431,55,1,1,1,programming
10021,30055,19,1,0,0,history
10009,30032,3,0,1,1,programming
10099,30214,59,1,1,1,science
10079,30417,44,1,1,0,math
10087,30056,10,1,0,1,science
10060,30364,33,0,1,1,science
10086,30000,40,0,0,0,programming
10049,30425,19,0,1,1,math
10022,30220,54,1,1,0,literature
10006,30252,36,1,1,0,personal development
10080,30320,2,0,1,1,science
10059,30499,30,0,0,0,personal development
10032,30323,2,1,1,0,literature
10056,30362,42,0,1,0,science
10017,30060,60,1,0,1,personal development
10025,30290,28,0,1,0,science
10070,30127,9,0,1,0,programming
10065,30294,54,1,0,0,history
10049,30330,32,1,1,0,history
10035,30101,60,1,0,1,personal development
10030,30384,2,1,1,1,science
10015,30163,58,1,0,0,history
10060,30243,35,0,0,0,personal development
10020,30263,59,0,1,1,math
10083,30465,48,0,1,1,programming
10074,30117,15,1,1,0,math
10000,30346,3,0,0,1,history
10004,30360,27,1,1,0,history
10010,30067,33,1,0,1,personal development
10023,30236,50,0,0,0,science
10078,30015,24,1,1,1,literature
10081,30335,45,0,1,0,history
10038,30319,57,0,0,1,programming
10066,30476,48,1,0,0,science
10011,30050,7,1,1,0,history
10010,30077,25,0,0,0,math
10078,30471,49,0,1,0,programming
10002,30483,25,1,1,0,math
10074,30140,4,1,1,0,history
10037,30197,8,1,0,0,math
10044,30475,56,1,0,1,science
10081,30282,38,1,1,0,math
10051,30442,30,1,1,0,personal development
10025,30421,26,0,0,1,literature
10044,30321,56,1,1,0,literature
10052,30140,9,0,1,0,science
10047,30166,12,0,0,0,history
10035,30297,44,0,0,0,math
10059,30480,13,1,1,0,programming
10018,30259,25,0,1,0,personal development
10008,30389,35,1,0,0,programming
10096,30108,26,0,0,0,math
10014,30254,10,1,0,1,science
10091,30100,18,1,1,0,programming
10090,30410,41,1,1,1,personal development
10097,30459,42,0,0,0,personal development
10038,30068,16,0,0,1,science
10033,30204,44,1,1,0,personal development
10100,30472,38,0,0,0,history
10062,30456,53,1,0,1,programming
10040,30450,30,0,1,0,history
10044,30344,21,1,0,0,history
10080,30271,39,1,1,0,programming
10080,30382,27,1,1,0,literature
10057,30278,45,1,0,0,personal development
10021,30390,26,0,0,0,history
10055,30229,45,0,1,1,math
10075,30307,32,0,1,1,math
10056,30186,34,1,1,1,personal development
10077,30230,53,0,1,0,science
10089,30292,26,0,1,0,literature
10075,30456,58,1,1,1,math
10084,30480,42,1,0,1,science
10090,30455,40,0,1,1,science
10048,30159,35,0,0,0,history
10058,30159,8,1,1,1,history
10027,30020,12,1,1,0,history
10088,30189,41,1,1,1,math
10014,30319,57,1,0,1,literature
10049,30036,59,0,0,1,history
10072,30061,33,0,0,1,programming
10085,30463,39,0,1,1,literature
10066,30168,5,0,0,1,personal development
10019,30481,28,0,0,1,history
10009,30256,13,0,1,1,personal development
10096,30339,15,0,1,1,history
10014,30185,40,0,1,0,science
10033,30141,49,0,0,1,personal development
10027,30125,42,0,1,1,history
10060,30024,45,1,0,1,math
10043,30493,41,0,0,0,personal development
10076,30191,16,1,1,0,personal development
10017,30145,60,0,0,0,literature
10080,30183,6,1,1,1,history
10099,30472,12,1,0,0,literature
10006,30456,53,1,0,1,literature
10023,30146,16,0,0,1,programming
10066,30311,10,1,0,0,programming
10044,30453,59,0,1,0,programming
10018,30246,51,1,1,1,programming
10022,30410,3,0,0,1,personal development
10036,30279,5,0,0,0,personal development
10022,30218,17,0,1,0,history
10036,30409,17,0,1,0,personal development
10099,30012,2,0,1,1,science
10026,30143,57,1,0,1,personal development
10020,30484,6,1,0,0,programming
10049,30232,58,0,1,1,science
10058,30207,41,0,1,1,personal development
10057,30436,17,1,0,1,science
10000,30023,2,0,0,1,personal development
10076,30268,46,0,1,1,personal development
10023,30272,18,0,1,1,history
10084,30235,53,0,0,0,science
10035,30427,53,1,0,0,math
10069,30497,38,0,1,1,personal development
10034,30167,51,1,1,1,math
10008,30372,4,1,1,1,science
10086,30310,58,0,0,1,literature
10087,30116,50,1,0,0,math
10070,30232,13,0,1,0,math
10084,30300,59,0,1,1,math
10007,30032,29,1,0,1,literature
10035,30177,34,1,1,0,literature
10049,30163,43,1,1,0,personal development
10055,30097,19,0,1,0,math
10031,30103,60,0,1,1,literature
10043,30224,6,0,0,1,history
10005,30097,52,0,0,1,programming
10086,30137,48,1,0,1,history
10040,30295,29,0,0,1,history
10014,30003,1,0,1,1,programming
10059,30261,33,0,0,1,science
10080,30148,59,0,1,1,science
10089,30456,54,0,1,1,math
10056,30337,37,0,1,1,history
10010,30234,56,0,0,1,personal development
10061,30138,13,0,1,1,science
10097,30448,43,0,1,0,math
10099,30380,45,0,1,1,programming
10061,30474,31,1,0,0,science
10057,30334,52,1,1,1,math
10029,30147,19,1,1,1,literature
10087,30112,35,1,0,0,science
10077,30075,24,1,0,1,literature
10017,30297,25,1,1,0,programming
10007,30085,11,1,0,1,science
10032,30078,34,0,0,1,math
10053,30396,51,0,1,0,literature
10025,30310,28,1,0,1,science
10043,30010,40,1,0,0,personal development
10090,30298,27,0,1,0,personal development
10091,30487,51,1,1,0,science
10028,30236,31,1,0,1,literature
10082,30010,19,1,0,1,history
10062,30178,20,1,0,0,personal development
10050,30277,5,0,1,1,programming
10021,30390,42,0,1,0,personal development
10084,30072,2,0,1,0,programming
10032,30091,28,1,0,0,history
10023,30063,47,0,0,1,math
10088,30489,46,0,0,0,programming
10068,30143,44,1,0,0,science
10000,30375,13,1,0,0,history
10032,30367,58,1,1,0,math
10033,30123,2,0,1,1,history
10048,30253,23,0,0,0,programming
10091,30224,41,1,0,0,personal development
10068,30018,51,0,1,1,science
10069,30250,33,1,0,1,personal development
10003,30044,43,0,1,0,programming
10003,30500,21,1,0,0,literature
10068,30101,39,0,0,1,literature
10028,30080,41,0,1,0,literature
10049,30204,53,0,0,1,math
10092,30096,40,1,0,1,history
10051,30304,4,1,1,1,literature
10025,30491,19,1,0,0,history
10052,30204,40,0,1,1,personal development
10040,30055,7,1,0,0,literature
10085,30085,50,0,0,1,science
10019,30109,40,1,0,1,history
10096,30005,46,1,0,0,science
10003,30148,3,1,0,1,history
10069,30281,21,1,0,1,personal development
10097,30147,52,0,1,1,literature
10079,30474,60,1,0,1,programming
10003,30405,50,1,0,1,programming
